timestamp,number_of_swaps,is_holiday,is_weekend,season
5/7/2015 3:00,46,0,0,0
5/7/2015 4:00,51,0,0,0
5/7/2015 5:00,118,0,0,0
5/7/2015 6:00,678,0,0,0
5/7/2015 7:00,2323,0,0,0
5/7/2015 8:00,4098,0,0,0
5/7/2015 9:00,2169,0,0,0
5/7/2015 10:00,1078,0,0,0
5/7/2015 11:00,1048,0,0,0
5/7/2015 12:00,1328,0,0,0
5/7/2015 13:00,1263,0,0,0
5/7/2015 14:00,1172,0,0,0
5/7/2015 15:00,1257,0,0,0
5/7/2015 16:00,1880,0,0,0
5/7/2015 17:00,3434,0,0,0
5/7/2015 18:00,3460,0,0,0
5/7/2015 19:00,2104,0,0,0
5/7/2015 20:00,1277,0,0,0
5/7/2015 21:00,918,0,0,0
5/7/2015 22:00,630,0,0,0
5/7/2015 23:00,484,0,0,0
5/8/2015 0:00,260,0,0,0
5/8/2015 1:00,143,0,0,0
5/8/2015 2:00,123,0,0,0
5/8/2015 3:00,65,0,0,0
5/8/2015 4:00,71,0,0,0
5/8/2015 5:00,115,0,0,0
5/8/2015 6:00,629,0,0,0
5/8/2015 7:00,1861,0,0,0
5/8/2015 8:00,3744,0,0,0
5/8/2015 9:00,2149,0,0,0
5/8/2015 10:00,1131,0,0,0
5/8/2015 11:00,999,0,0,0
5/8/2015 12:00,1373,0,0,0
5/8/2015 13:00,1370,0,0,0
5/8/2015 14:00,1176,0,0,0
5/8/2015 15:00,1287,0,0,0
5/8/2015 16:00,1499,0,0,0
5/8/2015 17:00,2323,0,0,0
5/8/2015 18:00,2260,0,0,0
5/8/2015 19:00,1475,0,0,0
5/8/2015 20:00,1015,0,0,0
5/8/2015 21:00,652,0,0,0
5/8/2015 22:00,577,0,0,0
5/8/2015 23:00,581,0,0,0
5/9/2015 0:00,480,0,1,0
5/9/2015 1:00,342,0,1,0
5/9/2015 2:00,287,0,1,0
5/9/2015 3:00,222,0,1,0
5/9/2015 4:00,99,0,1,0
5/9/2015 5:00,79,0,1,0
5/9/2015 6:00,124,0,1,0
5/9/2015 7:00,286,0,1,0
5/9/2015 8:00,519,0,1,0
5/9/2015 9:00,960,0,1,0
5/9/2015 10:00,1300,0,1,0
5/9/2015 11:00,1634,0,1,0
5/9/2015 12:00,1789,0,1,0
5/9/2015 13:00,1964,0,1,0
5/9/2015 14:00,2277,0,1,0
5/9/2015 15:00,2495,0,1,0
5/9/2015 16:00,2718,0,1,0
5/9/2015 17:00,2500,0,1,0
5/9/2015 18:00,2229,0,1,0
5/9/2015 19:00,1902,0,1,0
5/9/2015 20:00,1323,0,1,0
5/9/2015 21:00,908,0,1,0
5/9/2015 22:00,738,0,1,0
5/9/2015 23:00,635,0,1,0
5/10/2015 0:00,563,0,1,0
5/10/2015 1:00,490,0,1,0
5/10/2015 2:00,393,0,1,0
5/10/2015 3:00,232,0,1,0
5/10/2015 4:00,168,0,1,0
5/10/2015 5:00,98,0,1,0
5/10/2015 6:00,122,0,1,0
5/10/2015 7:00,240,0,1,0
5/10/2015 8:00,384,0,1,0
5/10/2015 9:00,895,0,1,0
5/10/2015 10:00,1437,0,1,0
5/10/2015 11:00,2061,0,1,0
5/10/2015 12:00,2576,0,1,0
5/10/2015 13:00,2946,0,1,0
5/10/2015 14:00,3270,0,1,0
5/10/2015 15:00,3112,0,1,0
5/10/2015 16:00,3022,0,1,0
5/10/2015 17:00,2619,0,1,0
5/10/2015 18:00,2687,0,1,0
5/10/2015 19:00,1832,0,1,0
5/10/2015 20:00,1233,0,1,0
5/10/2015 21:00,830,0,1,0
5/10/2015 22:00,585,0,1,0
5/10/2015 23:00,431,0,1,0
5/11/2015 0:00,237,0,0,0
5/11/2015 1:00,122,0,0,0
5/11/2015 2:00,101,0,0,0
5/11/2015 3:00,41,0,0,0
5/11/2015 4:00,63,0,0,0
5/11/2015 5:00,120,0,0,0
5/11/2015 6:00,694,0,0,0
5/11/2015 7:00,2218,0,0,0
5/11/2015 8:00,4227,0,0,0
5/11/2015 9:00,2202,0,0,0
5/11/2015 10:00,1091,0,0,0
5/11/2015 11:00,1126,0,0,0
5/11/2015 12:00,1420,0,0,0
5/11/2015 13:00,1384,0,0,0
5/11/2015 14:00,1313,0,0,0
5/11/2015 15:00,1463,0,0,0
5/11/2015 16:00,2027,0,0,0
5/11/2015 17:00,4023,0,0,0
5/11/2015 18:00,4059,0,0,0
5/11/2015 19:00,2405,0,0,0
5/11/2015 20:00,1510,0,0,0
5/11/2015 21:00,893,0,0,0
5/11/2015 22:00,583,0,0,0
5/11/2015 23:00,397,0,0,0
5/12/2015 0:00,174,0,0,0
5/12/2015 1:00,98,0,0,0
5/12/2015 2:00,60,0,0,0
5/12/2015 3:00,60,0,0,0
5/12/2015 4:00,57,0,0,0
5/12/2015 5:00,131,0,0,0
5/12/2015 6:00,774,0,0,0
5/12/2015 7:00,2525,0,0,0
5/12/2015 8:00,4413,0,0,0
5/12/2015 9:00,1837,0,0,0
5/12/2015 10:00,976,0,0,0
5/12/2015 11:00,1043,0,0,0
5/12/2015 12:00,1336,0,0,0
5/12/2015 13:00,1349,0,0,0
5/12/2015 14:00,1318,0,0,0
5/12/2015 15:00,1361,0,0,0
5/12/2015 16:00,2001,0,0,0
5/12/2015 17:00,3988,0,0,0
5/12/2015 18:00,4103,0,0,0
5/12/2015 19:00,2592,0,0,0
5/12/2015 20:00,1510,0,0,0
5/12/2015 21:00,1045,0,0,0
5/12/2015 22:00,681,0,0,0
5/12/2015 23:00,388,0,0,0
5/13/2015 0:00,184,0,0,0
5/13/2015 1:00,97,0,0,0
5/13/2015 2:00,76,0,0,0
5/13/2015 3:00,42,0,0,0
5/13/2015 4:00,44,0,0,0
5/13/2015 5:00,137,0,0,0
5/13/2015 6:00,765,0,0,0
5/13/2015 7:00,2567,0,0,0
5/13/2015 8:00,4675,0,0,0
5/13/2015 9:00,2411,0,0,0
5/13/2015 10:00,1180,0,0,0
5/13/2015 11:00,1150,0,0,0
5/13/2015 12:00,1550,0,0,0
5/13/2015 13:00,1567,0,0,0
5/13/2015 14:00,1573,0,0,0
5/13/2015 15:00,1699,0,0,0
5/13/2015 16:00,2286,0,0,0
5/13/2015 17:00,4129,0,0,0
5/13/2015 18:00,4207,0,0,0
5/13/2015 19:00,2489,0,0,0
5/13/2015 20:00,1597,0,0,0
5/13/2015 21:00,1041,0,0,0
5/13/2015 22:00,755,0,0,0
5/13/2015 23:00,478,0,0,0
5/14/2015 0:00,235,0,0,0
5/14/2015 1:00,134,0,0,0
5/14/2015 2:00,52,0,0,0
5/14/2015 3:00,54,0,0,0
5/14/2015 4:00,48,0,0,0
5/14/2015 5:00,110,0,0,0
5/14/2015 6:00,727,0,0,0
5/14/2015 7:00,2085,0,0,0
5/14/2015 8:00,3612,0,0,0
5/14/2015 9:00,2037,0,0,0
5/14/2015 10:00,545,0,0,0
5/14/2015 11:00,365,0,0,0
5/14/2015 12:00,520,0,0,0
5/14/2015 13:00,321,0,0,0
5/14/2015 14:00,203,0,0,0
5/14/2015 15:00,248,0,0,0
5/14/2015 16:00,485,0,0,0
5/14/2015 17:00,851,0,0,0
5/14/2015 18:00,1008,0,0,0
5/14/2015 19:00,613,0,0,0
5/14/2015 20:00,573,0,0,0
5/14/2015 21:00,355,0,0,0
5/14/2015 22:00,239,0,0,0
5/14/2015 23:00,189,0,0,0
5/15/2015 0:00,94,0,0,0
5/15/2015 1:00,32,0,0,0
5/15/2015 2:00,31,0,0,0
5/15/2015 3:00,41,0,0,0
5/15/2015 4:00,51,0,0,0
5/15/2015 5:00,101,0,0,0
5/15/2015 6:00,590,0,0,0
5/15/2015 7:00,1985,0,0,0
5/15/2015 8:00,4101,0,0,0
5/15/2015 9:00,2262,0,0,0
5/15/2015 10:00,1246,0,0,0
5/15/2015 11:00,1257,0,0,0
5/15/2015 12:00,1565,0,0,0
5/15/2015 13:00,1578,0,0,0
5/15/2015 14:00,1462,0,0,0
5/15/2015 15:00,1626,0,0,0
5/15/2015 16:00,2185,0,0,0
5/15/2015 17:00,3848,0,0,0
5/15/2015 18:00,3203,0,0,0
5/15/2015 19:00,1970,0,0,0
5/15/2015 20:00,1281,0,0,0
5/15/2015 21:00,774,0,0,0
5/15/2015 22:00,520,0,0,0
5/15/2015 23:00,540,0,0,0
5/16/2015 0:00,228,0,1,0
5/16/2015 1:00,197,0,1,0
5/16/2015 2:00,270,0,1,0
5/16/2015 3:00,204,0,1,0
5/16/2015 4:00,121,0,1,0
5/16/2015 5:00,86,0,1,0
5/16/2015 6:00,111,0,1,0
5/16/2015 7:00,290,0,1,0
5/16/2015 8:00,559,0,1,0
5/16/2015 9:00,1043,0,1,0
5/16/2015 10:00,1497,0,1,0
5/16/2015 11:00,1959,0,1,0
5/16/2015 12:00,2353,0,1,0
5/16/2015 13:00,2740,0,1,0
5/16/2015 14:00,2835,0,1,0
5/16/2015 15:00,3025,0,1,0
5/16/2015 16:00,3039,0,1,0
5/16/2015 17:00,3140,0,1,0
5/16/2015 18:00,2752,0,1,0
5/16/2015 19:00,2197,0,1,0
5/16/2015 20:00,1437,0,1,0
5/16/2015 21:00,958,0,1,0
5/16/2015 22:00,751,0,1,0
5/16/2015 23:00,734,0,1,0
5/17/2015 0:00,608,0,1,0
5/17/2015 1:00,457,0,1,0
5/17/2015 2:00,294,0,1,0
5/17/2015 3:00,182,0,1,0
5/17/2015 4:00,113,0,1,0
5/17/2015 5:00,111,0,1,0
5/17/2015 6:00,136,0,1,0
5/17/2015 7:00,247,0,1,0
5/17/2015 8:00,405,0,1,0
5/17/2015 9:00,1012,0,1,0
5/17/2015 10:00,1510,0,1,0
5/17/2015 11:00,2205,0,1,0
5/17/2015 12:00,2806,0,1,0
5/17/2015 13:00,3122,0,1,0
5/17/2015 14:00,3063,0,1,0
5/17/2015 15:00,3124,0,1,0
5/17/2015 16:00,2799,0,1,0
5/17/2015 17:00,2520,0,1,0
5/17/2015 18:00,2233,0,1,0
5/17/2015 19:00,1627,0,1,0
5/17/2015 20:00,1075,0,1,0
5/17/2015 21:00,757,0,1,0
5/17/2015 22:00,575,0,1,0
5/17/2015 23:00,342,0,1,0
5/18/2015 0:00,224,0,0,0
5/18/2015 1:00,120,0,0,0
5/18/2015 2:00,97,0,0,0
5/18/2015 3:00,43,0,0,0
5/18/2015 4:00,41,0,0,0
5/18/2015 5:00,121,0,0,0
5/18/2015 6:00,640,0,0,0
5/18/2015 7:00,1839,0,0,0
5/18/2015 8:00,3107,0,0,0
5/18/2015 9:00,1082,0,0,0
5/18/2015 10:00,470,0,0,0
5/18/2015 11:00,316,0,0,0
5/18/2015 12:00,456,0,0,0
5/18/2015 13:00,746,0,0,0
5/18/2015 14:00,770,0,0,0
5/18/2015 15:00,1039,0,0,0
5/18/2015 16:00,1579,0,0,0
5/18/2015 17:00,3508,0,0,0
5/18/2015 18:00,3361,0,0,0
5/18/2015 19:00,1987,0,0,0
5/18/2015 20:00,1188,0,0,0
5/18/2015 21:00,742,0,0,0
5/18/2015 22:00,520,0,0,0
5/18/2015 23:00,292,0,0,0
5/19/2015 0:00,148,0,0,0
5/19/2015 1:00,83,0,0,0
5/19/2015 2:00,59,0,0,0
5/19/2015 3:00,46,0,0,0
5/19/2015 4:00,44,0,0,0
5/19/2015 5:00,149,0,0,0
5/19/2015 6:00,736,0,0,0
5/19/2015 7:00,2382,0,0,0
5/19/2015 8:00,4379,0,0,0
5/19/2015 9:00,2110,0,0,0
5/19/2015 10:00,991,0,0,0
5/19/2015 11:00,831,0,0,0
5/19/2015 12:00,1061,0,0,0
5/19/2015 13:00,1140,0,0,0
5/19/2015 14:00,774,0,0,0
5/19/2015 15:00,958,0,0,0
5/19/2015 16:00,1496,0,0,0
5/19/2015 17:00,3181,0,0,0
5/19/2015 18:00,3146,0,0,0
5/19/2015 19:00,1684,0,0,0
5/19/2015 20:00,1244,0,0,0
5/19/2015 21:00,738,0,0,0
5/19/2015 22:00,570,0,0,0
5/19/2015 23:00,381,0,0,0
5/20/2015 0:00,178,0,0,0
5/20/2015 1:00,91,0,0,0
5/20/2015 2:00,42,0,0,0
5/20/2015 3:00,32,0,0,0
5/20/2015 4:00,39,0,0,0
5/20/2015 5:00,140,0,0,0
5/20/2015 6:00,733,0,0,0
5/20/2015 7:00,2326,0,0,0
5/20/2015 8:00,4428,0,0,0
5/20/2015 9:00,2145,0,0,0
5/20/2015 10:00,947,0,0,0
5/20/2015 11:00,803,0,0,0
5/20/2015 12:00,1066,0,0,0
5/20/2015 13:00,1210,0,0,0
5/20/2015 14:00,1106,0,0,0
5/20/2015 15:00,1011,0,0,0
5/20/2015 16:00,1675,0,0,0
5/20/2015 17:00,3412,0,0,0
5/20/2015 18:00,3589,0,0,0
5/20/2015 19:00,2094,0,0,0
5/20/2015 20:00,1318,0,0,0
5/20/2015 21:00,928,0,0,0
5/20/2015 22:00,704,0,0,0
5/20/2015 23:00,517,0,0,0
5/21/2015 0:00,232,0,0,0
5/21/2015 1:00,104,0,0,0
5/21/2015 2:00,68,0,0,0
5/21/2015 3:00,57,0,0,0
5/21/2015 4:00,54,0,0,0
5/21/2015 5:00,149,0,0,0
5/21/2015 6:00,704,0,0,0
5/21/2015 7:00,2322,0,0,0
5/21/2015 8:00,4395,0,0,0
5/21/2015 9:00,2363,0,0,0
5/21/2015 10:00,1166,0,0,0
5/21/2015 11:00,1159,0,0,0
5/21/2015 12:00,1473,0,0,0
5/21/2015 13:00,1424,0,0,0
5/21/2015 14:00,1419,0,0,0
5/21/2015 15:00,1536,0,0,0
5/21/2015 16:00,2162,0,0,0
5/21/2015 17:00,3810,0,0,0
5/21/2015 18:00,3764,0,0,0
5/21/2015 19:00,2290,0,0,0
5/21/2015 20:00,1640,0,0,0
5/21/2015 21:00,1097,0,0,0
5/21/2015 22:00,841,0,0,0
5/21/2015 23:00,604,0,0,0
5/22/2015 0:00,357,0,0,0
5/22/2015 1:00,189,0,0,0
5/22/2015 2:00,94,0,0,0
5/22/2015 3:00,84,0,0,0
5/22/2015 4:00,68,0,0,0
5/22/2015 5:00,147,0,0,0
5/22/2015 6:00,632,0,0,0
5/22/2015 7:00,1970,0,0,0
5/22/2015 8:00,3966,0,0,0
5/22/2015 9:00,2311,0,0,0
5/22/2015 10:00,1283,0,0,0
5/22/2015 11:00,1224,0,0,0
5/22/2015 12:00,1588,0,0,0
5/22/2015 13:00,1592,0,0,0
5/22/2015 14:00,1480,0,0,0
5/22/2015 15:00,1709,0,0,0
5/22/2015 16:00,2309,0,0,0
5/22/2015 17:00,3545,0,0,0
5/22/2015 18:00,3016,0,0,0
5/22/2015 19:00,1994,0,0,0
5/22/2015 20:00,1331,0,0,0
5/22/2015 21:00,987,0,0,0
5/22/2015 22:00,801,0,0,0
5/22/2015 23:00,758,0,0,0
5/23/2015 0:00,614,0,1,0
5/23/2015 1:00,472,0,1,0
5/23/2015 2:00,274,0,1,0
5/23/2015 3:00,249,0,1,0
5/23/2015 4:00,122,0,1,0
5/23/2015 5:00,146,0,1,0
5/23/2015 6:00,130,0,1,0
5/23/2015 7:00,291,0,1,0
5/23/2015 8:00,580,0,1,0
5/23/2015 9:00,1075,0,1,0
5/23/2015 10:00,1503,0,1,0
5/23/2015 11:00,1863,0,1,0
5/23/2015 12:00,1586,0,1,0
5/23/2015 13:00,924,0,1,0
5/23/2015 14:00,1532,0,1,0
5/23/2015 15:00,1823,0,1,0
5/23/2015 16:00,2031,0,1,0
5/23/2015 17:00,1930,0,1,0
5/23/2015 18:00,1911,0,1,0
5/23/2015 19:00,1616,0,1,0
5/23/2015 20:00,1210,0,1,0
5/23/2015 21:00,767,0,1,0
5/23/2015 22:00,607,0,1,0
5/23/2015 23:00,593,0,1,0
5/24/2015 0:00,578,0,1,0
5/24/2015 1:00,428,0,1,0
5/24/2015 2:00,343,0,1,0
5/24/2015 3:00,250,0,1,0
5/24/2015 4:00,186,0,1,0
5/24/2015 5:00,135,0,1,0
5/24/2015 6:00,127,0,1,0
5/24/2015 7:00,217,0,1,0
5/24/2015 8:00,392,0,1,0
5/24/2015 9:00,962,0,1,0
5/24/2015 10:00,1637,0,1,0
5/24/2015 11:00,2176,0,1,0
5/24/2015 12:00,2488,0,1,0
5/24/2015 13:00,2773,0,1,0
5/24/2015 14:00,2899,0,1,0
5/24/2015 15:00,2205,0,1,0
5/24/2015 16:00,1964,0,1,0
5/24/2015 17:00,2119,0,1,0
5/24/2015 18:00,2083,0,1,0
5/24/2015 19:00,2036,0,1,0
5/24/2015 20:00,1510,0,1,0
5/24/2015 21:00,942,0,1,0
5/24/2015 22:00,823,0,1,0
5/24/2015 23:00,745,0,1,0
5/25/2015 0:00,588,1,0,0
5/25/2015 1:00,351,1,0,0
5/25/2015 2:00,221,1,0,0
5/25/2015 3:00,184,1,0,0
5/25/2015 4:00,127,1,0,0
5/25/2015 5:00,129,1,0,0
5/25/2015 6:00,151,1,0,0
5/25/2015 7:00,252,1,0,0
5/25/2015 8:00,539,1,0,0
5/25/2015 9:00,1029,1,0,0
5/25/2015 10:00,1408,1,0,0
5/25/2015 11:00,1956,1,0,0
5/25/2015 12:00,2489,1,0,0
5/25/2015 13:00,2733,1,0,0
5/25/2015 14:00,2738,1,0,0
5/25/2015 15:00,2799,1,0,0
5/25/2015 16:00,2582,1,0,0
5/25/2015 17:00,2554,1,0,0
5/25/2015 18:00,2191,1,0,0
5/25/2015 19:00,1597,1,0,0
5/25/2015 20:00,1100,1,0,0
5/25/2015 21:00,720,1,0,0
5/25/2015 22:00,600,1,0,0
5/25/2015 23:00,464,1,0,0
5/26/2015 0:00,252,0,0,0
5/26/2015 1:00,140,0,0,0
5/26/2015 2:00,76,0,0,0
5/26/2015 3:00,63,0,0,0
5/26/2015 4:00,64,0,0,0
5/26/2015 5:00,120,0,0,0
5/26/2015 6:00,625,0,0,0
5/26/2015 7:00,1941,0,0,0
5/26/2015 8:00,3972,0,0,0
5/26/2015 9:00,1958,0,0,0
5/26/2015 10:00,1207,0,0,0
5/26/2015 11:00,1210,0,0,0
5/26/2015 12:00,1566,0,0,0
5/26/2015 13:00,1575,0,0,0
5/26/2015 14:00,1622,0,0,0
5/26/2015 15:00,1804,0,0,0
5/26/2015 16:00,2206,0,0,0
5/26/2015 17:00,4018,0,0,0
5/26/2015 18:00,3960,0,0,0
5/26/2015 19:00,2521,0,0,0
5/26/2015 20:00,1637,0,0,0
5/26/2015 21:00,1127,0,0,0
5/26/2015 22:00,708,0,0,0
5/26/2015 23:00,437,0,0,0
5/27/2015 0:00,222,0,0,0
5/27/2015 1:00,120,0,0,0
5/27/2015 2:00,99,0,0,0
5/27/2015 3:00,72,0,0,0
5/27/2015 4:00,57,0,0,0
5/27/2015 5:00,118,0,0,0
5/27/2015 6:00,735,0,0,0
5/27/2015 7:00,2279,0,0,0
5/27/2015 8:00,4348,0,0,0
5/27/2015 9:00,2330,0,0,0
5/27/2015 10:00,1202,0,0,0
5/27/2015 11:00,1248,0,0,0
5/27/2015 12:00,1548,0,0,0
5/27/2015 13:00,1659,0,0,0
5/27/2015 14:00,1693,0,0,0
5/27/2015 15:00,1919,0,0,0
5/27/2015 16:00,2443,0,0,0
5/27/2015 17:00,4118,0,0,0
5/27/2015 18:00,4010,0,0,0
5/27/2015 19:00,2404,0,0,0
5/27/2015 20:00,1496,0,0,0
5/27/2015 21:00,990,0,0,0
5/27/2015 22:00,792,0,0,0
5/27/2015 23:00,505,0,0,0
5/28/2015 0:00,237,0,0,0
5/28/2015 1:00,146,0,0,0
5/28/2015 2:00,82,0,0,0
5/28/2015 3:00,63,0,0,0
5/28/2015 4:00,47,0,0,0
5/28/2015 5:00,126,0,0,0
5/28/2015 6:00,699,0,0,0
5/28/2015 7:00,2128,0,0,0
5/28/2015 8:00,4302,0,0,0
5/28/2015 9:00,2266,0,0,0
5/28/2015 10:00,1270,0,0,0
5/28/2015 11:00,1206,0,0,0
5/28/2015 12:00,1562,0,0,0
5/28/2015 13:00,1615,0,0,0
5/28/2015 14:00,1485,0,0,0
5/28/2015 15:00,1623,0,0,0
5/28/2015 16:00,2057,0,0,0
5/28/2015 17:00,3630,0,0,0
5/28/2015 18:00,3580,0,0,0
5/28/2015 19:00,2332,0,0,0
5/28/2015 20:00,1517,0,0,0
5/28/2015 21:00,1054,0,0,0
5/28/2015 22:00,771,0,0,0
5/28/2015 23:00,589,0,0,0
5/29/2015 0:00,350,0,0,0
5/29/2015 1:00,258,0,0,0
5/29/2015 2:00,151,0,0,0
5/29/2015 3:00,79,0,0,0
5/29/2015 4:00,83,0,0,0
5/29/2015 5:00,121,0,0,0
5/29/2015 6:00,578,0,0,0
5/29/2015 7:00,1845,0,0,0
5/29/2015 8:00,3904,0,0,0
5/29/2015 9:00,2077,0,0,0
5/29/2015 10:00,717,0,0,0
5/29/2015 11:00,367,0,0,0
5/29/2015 12:00,429,0,0,0
5/29/2015 13:00,800,0,0,0
5/29/2015 14:00,940,0,0,0
5/29/2015 15:00,1145,0,0,0
5/29/2015 16:00,1590,0,0,0
5/29/2015 17:00,2867,0,0,0
5/29/2015 18:00,2737,0,0,0
5/29/2015 19:00,1775,0,0,0
5/29/2015 20:00,1190,0,0,0
5/29/2015 21:00,783,0,0,0
5/29/2015 22:00,671,0,0,0
5/29/2015 23:00,566,0,0,0
5/30/2015 0:00,468,0,1,0
5/30/2015 1:00,373,0,1,0
5/30/2015 2:00,258,0,1,0
5/30/2015 3:00,188,0,1,0
5/30/2015 4:00,119,0,1,0
5/30/2015 5:00,107,0,1,0
5/30/2015 6:00,121,0,1,0
5/30/2015 7:00,287,0,1,0
5/30/2015 8:00,574,0,1,0
5/30/2015 9:00,1031,0,1,0
5/30/2015 10:00,1525,0,1,0
5/30/2015 11:00,1809,0,1,0
5/30/2015 12:00,2217,0,1,0
5/30/2015 13:00,2517,0,1,0
5/30/2015 14:00,2579,0,1,0
5/30/2015 15:00,2715,0,1,0
5/30/2015 16:00,2707,0,1,0
5/30/2015 17:00,2547,0,1,0
5/30/2015 18:00,2073,0,1,0
5/30/2015 19:00,1654,0,1,0
5/30/2015 20:00,1166,0,1,0
5/30/2015 21:00,812,0,1,0
5/30/2015 22:00,723,0,1,0
5/30/2015 23:00,636,0,1,0
5/31/2015 0:00,601,0,1,0
5/31/2015 1:00,345,0,1,0
5/31/2015 2:00,240,0,1,0
5/31/2015 3:00,167,0,1,0
5/31/2015 4:00,79,0,1,0
5/31/2015 5:00,56,0,1,0
5/31/2015 6:00,81,0,1,0
5/31/2015 7:00,151,0,1,0
5/31/2015 8:00,272,0,1,0
5/31/2015 9:00,549,0,1,0
5/31/2015 10:00,551,0,1,0
5/31/2015 11:00,783,0,1,0
5/31/2015 12:00,909,0,1,0
5/31/2015 13:00,695,0,1,0
5/31/2015 14:00,1042,0,1,0
5/31/2015 15:00,1219,0,1,0
5/31/2015 16:00,1337,0,1,0
5/31/2015 17:00,1372,0,1,0
5/31/2015 18:00,1302,0,1,0
5/31/2015 19:00,1082,0,1,0
5/31/2015 20:00,821,0,1,0
5/31/2015 21:00,581,0,1,0
5/31/2015 22:00,448,0,1,0
5/31/2015 23:00,315,0,1,0
6/1/2015 0:00,226,0,0,1
6/1/2015 1:00,114,0,0,1
6/1/2015 2:00,65,0,0,1
6/1/2015 3:00,34,0,0,1
6/1/2015 4:00,51,0,0,1
6/1/2015 5:00,139,0,0,1
6/1/2015 6:00,625,0,0,1
6/1/2015 7:00,2190,0,0,1
6/1/2015 8:00,4183,0,0,1
6/1/2015 9:00,2077,0,0,1
6/1/2015 10:00,904,0,0,1
6/1/2015 11:00,894,0,0,1
6/1/2015 12:00,1165,0,0,1
6/1/2015 13:00,1204,0,0,1
6/1/2015 14:00,1061,0,0,1
6/1/2015 15:00,1136,0,0,1
6/1/2015 16:00,1645,0,0,1
6/1/2015 17:00,2764,0,0,1
6/1/2015 18:00,3273,0,0,1
6/1/2015 19:00,1868,0,0,1
6/1/2015 20:00,1053,0,0,1
6/1/2015 21:00,591,0,0,1
6/1/2015 22:00,363,0,0,1
6/1/2015 23:00,239,0,0,1
6/2/2015 0:00,153,0,0,1
6/2/2015 1:00,67,0,0,1
6/2/2015 2:00,51,0,0,1
6/2/2015 3:00,38,0,0,1
6/2/2015 4:00,57,0,0,1
6/2/2015 5:00,113,0,0,1
6/2/2015 6:00,604,0,0,1
6/2/2015 7:00,1830,0,0,1
6/2/2015 8:00,3700,0,0,1
6/2/2015 9:00,1991,0,0,1
6/2/2015 10:00,916,0,0,1
6/2/2015 11:00,807,0,0,1
6/2/2015 12:00,968,0,0,1
6/2/2015 13:00,906,0,0,1
6/2/2015 14:00,915,0,0,1
6/2/2015 15:00,1081,0,0,1
6/2/2015 16:00,1550,0,0,1
6/2/2015 17:00,3419,0,0,1
6/2/2015 18:00,3474,0,0,1
6/2/2015 19:00,2088,0,0,1
6/2/2015 20:00,1349,0,0,1
6/2/2015 21:00,869,0,0,1
6/2/2015 22:00,620,0,0,1
6/2/2015 23:00,373,0,0,1
6/3/2015 0:00,202,0,0,1
6/3/2015 1:00,138,0,0,1
6/3/2015 2:00,55,0,0,1
6/3/2015 3:00,53,0,0,1
6/3/2015 4:00,38,0,0,1
6/3/2015 5:00,135,0,0,1
6/3/2015 6:00,735,0,0,1
6/3/2015 7:00,2380,0,0,1
6/3/2015 8:00,4607,0,0,1
6/3/2015 9:00,2404,0,0,1
6/3/2015 10:00,1137,0,0,1
6/3/2015 11:00,1058,0,0,1
6/3/2015 12:00,1462,0,0,1
6/3/2015 13:00,1458,0,0,1
6/3/2015 14:00,1437,0,0,1
6/3/2015 15:00,1498,0,0,1
6/3/2015 16:00,2135,0,0,1
6/3/2015 17:00,3891,0,0,1
6/3/2015 18:00,4096,0,0,1
6/3/2015 19:00,2558,0,0,1
6/3/2015 20:00,1576,0,0,1
6/3/2015 21:00,1114,0,0,1
6/3/2015 22:00,698,0,0,1
6/3/2015 23:00,512,0,0,1
6/4/2015 0:00,291,0,0,1
6/4/2015 1:00,169,0,0,1
6/4/2015 2:00,139,0,0,1
6/4/2015 3:00,81,0,0,1
6/4/2015 4:00,70,0,0,1
6/4/2015 5:00,132,0,0,1
6/4/2015 6:00,728,0,0,1
6/4/2015 7:00,2488,0,0,1
6/4/2015 8:00,4581,0,0,1
6/4/2015 9:00,2447,0,0,1
6/4/2015 10:00,1227,0,0,1
6/4/2015 11:00,1272,0,0,1
6/4/2015 12:00,1695,0,0,1
6/4/2015 13:00,1734,0,0,1
6/4/2015 14:00,1676,0,0,1
6/4/2015 15:00,1908,0,0,1
6/4/2015 16:00,2584,0,0,1
6/4/2015 17:00,4322,0,0,1
6/4/2015 18:00,4365,0,0,1
6/4/2015 19:00,2782,0,0,1
6/4/2015 20:00,1900,0,0,1
6/4/2015 21:00,1313,0,0,1
6/4/2015 22:00,875,0,0,1
6/4/2015 23:00,672,0,0,1
6/5/2015 0:00,398,0,0,1
6/5/2015 1:00,199,0,0,1
6/5/2015 2:00,190,0,0,1
6/5/2015 6:00,473,0,0,1
6/5/2015 7:00,1935,0,0,1
6/5/2015 8:00,3793,0,0,1
6/5/2015 9:00,2335,0,0,1
6/5/2015 10:00,1259,0,0,1
6/5/2015 11:00,1138,0,0,1
6/5/2015 12:00,1568,0,0,1
6/5/2015 13:00,1700,0,0,1
6/5/2015 14:00,1558,0,0,1
6/5/2015 15:00,1877,0,0,1
6/5/2015 16:00,2529,0,0,1
6/5/2015 17:00,3995,0,0,1
6/5/2015 18:00,3411,0,0,1
6/5/2015 19:00,2207,0,0,1
6/5/2015 20:00,1531,0,0,1
6/5/2015 21:00,1077,0,0,1
6/5/2015 22:00,729,0,0,1
6/5/2015 23:00,661,0,0,1
6/6/2015 0:00,515,0,1,1
6/6/2015 1:00,379,0,1,1
